0 :   channel = 6    timestamp = e25bbab11f, loca = 35      6da26920, f000f000 ,203f07, ddddcccc, e2
2307 :   channel = 6    timestamp = e25bd0b172, loca = 612089      6f876a9e, 6904f000 ,203f07, ddddcccc, e2
2308 :   channel = 6    timestamp = e25bd0b3e3, loca = 612354      f00f, 203f07 ,203f07, ddddcccc, e2
2309 :   channel = 6    timestamp = e25bd0b654, loca = 612618      6f866a9c, 6904f000 ,203f07, ddddcccc, e2
2310 :   channel = 6    timestamp = e25bd0b8c5, loca = 612816      4f844a7b, 491bf000 ,203f07, ddddcccc, e2
2311 :   channel = 6    timestamp = e25bd0bb36, loca = 613146      6f846a9c, 6903f000 ,203f07, ddddcccc, e2
2312 :   channel = 6    timestamp = e25bd0bda7, loca = 613411      6f866aa0, 6905f000 ,203f07, ddddcccc, e2
2313 :   channel = 6    timestamp = e25bd0c018, loca = 613675      6f876a9b, 6903f000 ,203f07, ddddcccc, e2
2314 :   channel = 6    timestamp = e25bd0c289, loca = 613873      4f864a7c, 491af000 ,203f07, ddddcccc, e2
2315 :   channel = 6    timestamp = e25bd0c4fa, loca = 614203      6f866a9a, 6903f000 ,203f07, ddddcccc, e2
2316 :   channel = 6    timestamp = e25bd0c76b, loca = 614468      6f876a9a, 6903f000 ,203f07, ddddcccc, e2
2317 :   channel = 6    timestamp = e25bd0c9dc, loca = 614732      6f866a97, 6902f000 ,203f07, ddddcccc, e2
2318 :   channel = 6    timestamp = e25bd0cc4d, loca = 614930      4f854a80, 491bf000 ,203f07, ddddcccc, e2
2319 :   channel = 6    timestamp = e25bd0cebe, loca = 615260      6f876a9e, 6904f000 ,203f07, ddddcccc, e2
2320 :   channel = 6    timestamp = e25bd0d12f, loca = 615525      6f856a9a, 6901f000 ,203f07, ddddcccc, e2
2321 :   channel = 6    timestamp = e25bd0d3a0, loca = 615789      6f836a9c, 6903f000 ,203f07, ddddcccc, e2
2322 :   channel = 6    timestamp = e25bd0d611, loca = 615987      4f854a86, 491bf000 ,203f07, ddddcccc, e2
2323 :   channel = 6    timestamp = e25bd0d882, loca = 616317      6f846a9a, 6903f000 ,203f07, ddddcccc, e2
2324 :   channel = 6    timestamp = e25bd0daf3, loca = 616582      6f866a9a, 6904f000 ,203f07, ddddcccc, e2
2325 :   channel = 6    timestamp = e25bd0dd64, loca = 616846      6f866a9c, 6903f000 ,203f07, ddddcccc, e2
2326 :   channel = 6    timestamp = e25bd0dfd5, loca = 617044      4f844a85, 491bf000 ,203f07, ddddcccc, e2
2327 :   channel = 6    timestamp = e25bd0e246, loca = 617374      6f856a9f, 6903f000 ,203f07, ddddcccc, e2
2328 :   channel = 6    timestamp = e25bd0e4b7, loca = 617639      6f876aa2, 6904f000 ,203f07, ddddcccc, e2
2329 :   channel = 6    timestamp = e25bd0e728, loca = 617903      6f856aa3, 6904f000 ,203f07, ddddcccc, e2
2330 :   channel = 6    timestamp = e25bd0e999, loca = 618101      4a88491c, f000f000 ,203f07, ddddcccc, e2
2331 :   channel = 6    timestamp = e25bd0ec0a, loca = 618431      6f876aa8, 6905f000 ,203f07, ddddcccc, e2
2332 :   channel = 6    timestamp = e25bd0ee7b, loca = 618696      6f866aa2, 6906f000 ,203f07, ddddcccc, e2
2333 :   channel = 6    timestamp = e25bd0f0ec, loca = 618960      6f876aa2, 6905f000 ,203f07, ddddcccc, e2
2334 :   channel = 6    timestamp = e25bd0f35d, loca = 619158      4a88491d, f000f000 ,203f07, ddddcccc, e2
2335 :   channel = 6    timestamp = e25bd0f5ce, loca = 619488      6f866aa2, 6904f000 ,203f07, ddddcccc, e2
2336 :   channel = 6    timestamp = e25bd0f83f, loca = 619753      6f856aa2, 6905f000 ,203f07, ddddcccc, e2
2337 :   channel = 6    timestamp = e25bd0fab0, loca = 620017      6f886aa4, 6905f000 ,203f07, ddddcccc, e2
2338 :   channel = 6    timestamp = e25bd0fd21, loca = 620215      4f874a87, 491bf000 ,203f07, ddddcccc, e2
2339 :   channel = 6    timestamp = e25bd0ff92, loca = 620546      f00f, 203f07 ,203f07, ddddcccc, e2
2340 :   channel = 6    timestamp = e25bd10203, loca = 620810      6f866aa2, 6906f000 ,203f07, ddddcccc, e2
2341 :   channel = 6    timestamp = e25bd10474, loca = 621074      6f856a9f, 6903f000 ,203f07, ddddcccc, e2
2342 :   channel = 6    timestamp = e25bd106e5, loca = 621272      4f854a8a, 491cf000 ,203f07, ddddcccc, e2
2343 :   channel = 6    timestamp = e25bd10956, loca = 621603      6f876aa0, 6904f000 ,203f07, ddddcccc, e2
2344 :   channel = 6    timestamp = e25bd10bc7, loca = 621867      6f856aa1, 6904f000 ,203f07, ddddcccc, e2
2345 :   channel = 6    timestamp = e25bd10e38, loca = 622131      6f856aa4, 6905f000 ,203f07, ddddcccc, e2
2346 :   channel = 6    timestamp = e25bd110a9, loca = 622329      4a91491c, f000f000 ,203f07, ddddcccc, e2
2347 :   channel = 6    timestamp = e25bd1131a, loca = 622660      6f856aa4, 6905f000 ,203f07, ddddcccc, e2
2348 :   channel = 6    timestamp = e25bd1158b, loca = 622924      6f866aa8, 6905f000 ,203f07, ddddcccc, e2
2349 :   channel = 6    timestamp = e25bd117fc, loca = 623188      6f886aab, 6906f000 ,203f07, ddddcccc, e2
2350 :   channel = 6    timestamp = e25bd11a6d, loca = 623386      4a8e491b, f000f000 ,203f07, ddddcccc, e2
2351 :   channel = 6    timestamp = e25bd11cde, loca = 623717      6f866aaa, 6904f000 ,203f07, ddddcccc, e2
2352 :   channel = 6    timestamp = e25bd11f4f, loca = 623981      6f876aac, 6905f000 ,203f07, ddddcccc, e2
2353 :   channel = 6    timestamp = e25bd121c0, loca = 624245      6f856aaa, 6904f000 ,203f07, ddddcccc, e2
2354 :   channel = 6    timestamp = e25bd12431, loca = 624443      4a8e491d, f000f000 ,203f07, ddddcccc, e2
2355 :   channel = 6    timestamp = e25bd126a2, loca = 624774      6f876aab, 6908f000 ,203f07, ddddcccc, e2
2356 :   channel = 6    timestamp = e25bd12913, loca = 625038      6f866aa9, 6906f000 ,203f07, ddddcccc, e2
2357 :   channel = 6    timestamp = e25bd12b84, loca = 625302      6f866aad, 6906f000 ,203f07, ddddcccc, e2
2358 :   channel = 6    timestamp = e25bd12df5, loca = 625500      4a91491c, f000f000 ,203f07, ddddcccc, e2
2359 :   channel = 6    timestamp = e25bd13066, loca = 625864      6f856aac, 6906f000 ,203f07, ddddcccc, e2
2360 :   channel = 6    timestamp = e25bd132d7, loca = 626128      6f856aaa, 6905f000 ,203f07, ddddcccc, e2
2361 :   channel = 6    timestamp = e25bd13548, loca = 626392      6f866aab, 6906f000 ,203f07, ddddcccc, e2
2362 :   channel = 6    timestamp = e25bd137b9, loca = 626590      4a91491c, f000f000 ,203f07, ddddcccc, e2
2363 :   channel = 6    timestamp = e25bd13a2a, loca = 626921      6f866aaa, 6906f000 ,203f07, ddddcccc, e2
2364 :   channel = 6    timestamp = e25bd13c9b, loca = 627185      6f866aab, 6905f000 ,203f07, ddddcccc, e2
2365 :   channel = 6    timestamp = e25bd13f0c, loca = 627449      6f846aa8, 6905f000 ,203f07, ddddcccc, e2
2366 :   channel = 6    timestamp = e25bd1417d, loca = 627647      4a93491c, f000f000 ,203f07, ddddcccc, e2
2367 :   channel = 6    timestamp = e25bd143ee, loca = 627978      6f856aaf, 6906f000 ,203f07, ddddcccc, e2
2368 :   channel = 6    timestamp = e25bd1465f, loca = 628242      6f866aa8, 6906f000 ,203f07, ddddcccc, e2
2369 :   channel = 6    timestamp = e25bd148d0, loca = 628506      6f856aac, 6906f000 ,203f07, ddddcccc, e2
2370 :   channel = 6    timestamp = e25bd14b41, loca = 628704      4a92491d, f000f000 ,203f07, ddddcccc, e2
2371 :   channel = 6    timestamp = e25bd14db2, loca = 629035      6f876aae, 6906f000 ,203f07, ddddcccc, e2
2372 :   channel = 6    timestamp = e25bd15023, loca = 629299      6f866ab3, 6906f000 ,203f07, ddddcccc, e2
2373 :   channel = 6    timestamp = e25bd15294, loca = 629563      6f866ab4, 6907f000 ,203f07, ddddcccc, e2
2374 :   channel = 6    timestamp = e25bd15505, loca = 629762      f00f, 203f07 ,203f07, ddddcccc, e2
2375 :   channel = 6    timestamp = e25bd15776, loca = 630092      6f866ab3, 6908f000 ,203f07, ddddcccc, e2
2376 :   channel = 6    timestamp = e25bd159e7, loca = 630356      6f886ab8, 6909f000 ,203f07, ddddcccc, e2
2377 :   channel = 6    timestamp = e25bd15c58, loca = 630620      6f866ab4, 6907f000 ,203f07, ddddcccc, e2
2378 :   channel = 6    timestamp = e25bd15ec9, loca = 630819      4a96491c, f000f000 ,203f07, ddddcccc, e2
2379 :   channel = 6    timestamp = e25bd1613a, loca = 631149      6f886ab7, 6908f000 ,203f07, ddddcccc, e2
2380 :   channel = 6    timestamp = e25bd163ab, loca = 631413      6f866ab3, 6907f000 ,203f07, ddddcccc, e2
2381 :   channel = 6    timestamp = e25bd1661c, loca = 631677      6f866ab6, 6908f000 ,203f07, ddddcccc, e2
2382 :   channel = 6    timestamp = e25bd1688d, loca = 631876      4a9a491d, f000f000 ,203f07, ddddcccc, e2
2383 :   channel = 6    timestamp = e25bd16afe, loca = 632206      6f866ab1, 6907f000 ,203f07, ddddcccc, e2
2384 :   channel = 6    timestamp = e25bd16d6f, loca = 632470      6f876ab0, 6907f000 ,203f07, ddddcccc, e2
2385 :   channel = 6    timestamp = e25bd16fe0, loca = 632734      6f866ab1, 6908f000 ,203f07, ddddcccc, e2
2386 :   channel = 6    timestamp = e25bd17251, loca = 632966      4a9c491c, f000f000 ,203f07, ddddcccc, e2
2387 :   channel = 6    timestamp = e25bd174c2, loca = 633296      6f856ab4, 6906f000 ,203f07, ddddcccc, e2
2388 :   channel = 6    timestamp = e25bd17733, loca = 633560      6f866ab2, 6908f000 ,203f07, ddddcccc, e2
2389 :   channel = 6    timestamp = e25bd179a4, loca = 633824      6f866aae, 6906f000 ,203f07, ddddcccc, e2
2390 :   channel = 6    timestamp = e25bd17c15, loca = 634023      4a98491c, f000f000 ,203f07, ddddcccc, e2
2391 :   channel = 6    timestamp = e25bd17e86, loca = 634353      6f866ab9, 6908f000 ,203f07, ddddcccc, e2
2392 :   channel = 6    timestamp = e25bd180f7, loca = 634617      6f866ab5, 6907f000 ,203f07, ddddcccc, e2
2393 :   channel = 6    timestamp = e25bd18368, loca = 634882      f00f, 203f07 ,203f07, ddddcccc, e2
2394 :   channel = 6    timestamp = e25bd185d9, loca = 635080      4a9c491c, f000f000 ,203f07, ddddcccc, e2
2395 :   channel = 6    timestamp = e25bd1884a, loca = 635410      6f856ab7, 6908f000 ,203f07, ddddcccc, e2
2396 :   channel = 6    timestamp = e25bd18abb, loca = 635674      6f866abb, 6908f000 ,203f07, ddddcccc, e2
2397 :   channel = 6    timestamp = e25bd18d2c, loca = 635939      6f876aba, 6909f000 ,203f07, ddddcccc, e2
2398 :   channel = 6    timestamp = e25bd18f9d, loca = 636137      4a9c491c, f000f000 ,203f07, ddddcccc, e2
2399 :   channel = 6    timestamp = e25bd1920e, loca = 636467      6f866abc, 6908f000 ,203f07, ddddcccc, e2
2400 :   channel = 6    timestamp = e25bd1947f, loca = 636731      6f866abc, 6908f000 ,203f07, ddddcccc, e2
2401 :   channel = 6    timestamp = e25bd196f0, loca = 636996      6f866aba, 6909f000 ,203f07, ddddcccc, e2
2402 :   channel = 6    timestamp = e25bd19961, loca = 637194      4aa1491d, f000f000 ,203f07, ddddcccc, e2
2403 :   channel = 6    timestamp = e25bd19bd2, loca = 637524      6f886abd, 6908f000 ,203f07, ddddcccc, e2
2404 :   channel = 6    timestamp = e25bd19e43, loca = 637788      6f866abb, 690af000 ,203f07, ddddcccc, e2
2405 :   channel = 6    timestamp = e25bd1a0b4, loca = 638020      6f876abb, 6909f000 ,203f07, ddddcccc, e2
2406 :   channel = 6    timestamp = e25bd1a325, loca = 638251      4aa4491f, f000f000 ,203f07, ddddcccc, e2
2407 :   channel = 6    timestamp = e25bd1a596, loca = 638581      6f876ab9, 6909f000 ,203f07, ddddcccc, e2
2408 :   channel = 6    timestamp = e25bd1a807, loca = 638845      6f866ab8, 6908f000 ,203f07, ddddcccc, e2
2409 :   channel = 6    timestamp = e25bd1aa78, loca = 639110      6f866abb, 6907f000 ,203f07, ddddcccc, e2
2410 :   channel = 6    timestamp = e25bd1ace9, loca = 639308      4aa7491e, f000f000 ,203f07, ddddcccc, e2
2411 :   channel = 6    timestamp = e25bd1af5a, loca = 639638      6f876ab5, 6908f000 ,203f07, ddddcccc, e2
2412 :   channel = 6    timestamp = e25bd1b1cb, loca = 639902      6f866abb, 6908f000 ,203f07, ddddcccc, e2
2413 :   channel = 6    timestamp = e25bd1b43c, loca = 640200      6f876abc, 6908f000 ,203f07, ddddcccc, e2
2414 :   channel = 6    timestamp = e25bd1b6ad, loca = 640398      4aa3491e, f000f000 ,203f07, ddddcccc, e2
2415 :   channel = 6    timestamp = e25bd1b91e, loca = 640728      6f886abf, 6909f000 ,203f07, ddddcccc, e2
2416 :   channel = 6    timestamp = e25bd1bb8f, loca = 640992      6f876ac1, 6909f000 ,203f07, ddddcccc, e2
2417 :   channel = 6    timestamp = e25bd1be00, loca = 641224      6f876ac2, 6908f000 ,203f07, ddddcccc, e2
2418 :   channel = 6    timestamp = e25bd1c071, loca = 641455      4aa6491d, f000f000 ,203f07, ddddcccc, e2
2419 :   channel = 6    timestamp = e25bd1c2e2, loca = 641785      6f876ac0, 6909f000 ,203f07, ddddcccc, e2
2420 :   channel = 6    timestamp = e25bd1c553, loca = 642050      f00f, 203f07 ,203f07, ddddcccc, e2
2421 :   channel = 6    timestamp = e25bd1c7c4, loca = 642281      6f876ac4, 690af000 ,203f07, ddddcccc, e2
2422 :   channel = 6    timestamp = e25bd1ca35, loca = 642512      4aa6491c, f000f000 ,203f07, ddddcccc, e2
2423 :   channel = 6    timestamp = e25bd1cca6, loca = 642842      6f866ac1, 6909f000 ,203f07, ddddcccc, e2
2424 :   channel = 6    timestamp = e25bd1cf17, loca = 643107      6f866ac5, 690af000 ,203f07, ddddcccc, e2
2425 :   channel = 6    timestamp = e25bd1d188, loca = 643338      6f876ac2, 690af000 ,203f07, ddddcccc, e2
2426 :   channel = 6    timestamp = e25bd1d3f9, loca = 643569      4aa7491d, f000f000 ,203f07, ddddcccc, e2
2427 :   channel = 6    timestamp = e25bd1d66a, loca = 643899      6f876ac4, 690af000 ,203f07, ddddcccc, e2
2428 :   channel = 6    timestamp = e25bd1d8db, loca = 644164      6f886ac7, 690af000 ,203f07, ddddcccc, e2
2429 :   channel = 6    timestamp = e25bd1db4c, loca = 644395      6f876ac2, 6909f000 ,203f07, ddddcccc, e2
2430 :   channel = 6    timestamp = e25bd1ddbd, loca = 644626      4aad491d, f000f000 ,203f07, ddddcccc, e2
2431 :   channel = 6    timestamp = e25bd1e02e, loca = 644956      6f886ac2, 6909f000 ,203f07, ddddcccc, e2
2432 :   channel = 6    timestamp = e25bd1e29f, loca = 645221      6f856ac1, 690af000 ,203f07, ddddcccc, e2
2433 :   channel = 6    timestamp = e25bd1e510, loca = 645452      6f876ac4, 6909f000 ,203f07, ddddcccc, e2
2434 :   channel = 6    timestamp = e25bd1e781, loca = 645683      4aaa491d, f000f000 ,203f07, ddddcccc, e2
2435 :   channel = 6    timestamp = e25bd1e9f2, loca = 646013      6f876ac6, 6909f000 ,203f07, ddddcccc, e2
2436 :   channel = 6    timestamp = e25bd1ec63, loca = 646278      6f876ac7, 690af000 ,203f07, ddddcccc, e2
2437 :   channel = 6    timestamp = e25bd1eed4, loca = 646509      6f876ac9, 690af000 ,203f07, ddddcccc, e2
2438 :   channel = 6    timestamp = e25bd1f145, loca = 646740      4aab491d, f000f000 ,203f07, ddddcccc, e2
2439 :   channel = 6    timestamp = e25bd1f3b6, loca = 647070      6f876ac9, 690af000 ,203f07, ddddcccc, e2
2440 :   channel = 6    timestamp = e25bd1f627, loca = 647368      6f896acb, 690bf000 ,203f07, ddddcccc, e2
2441 :   channel = 6    timestamp = e25bd1f898, loca = 647599      6f876ac8, 690bf000 ,203f07, ddddcccc, e2
2442 :   channel = 6    timestamp = e25bd1fb09, loca = 647831      4aa9491d, f000f000 ,203f07, ddddcccc, e2
2443 :   channel = 6    timestamp = e25bd1fd7a, loca = 648161      6f876acb, 690bf000 ,203f07, ddddcccc, e2
2444 :   channel = 6    timestamp = e25bd1ffeb, loca = 648425      6f876aca, 6909f000 ,203f07, ddddcccc, e2
2445 :   channel = 6    timestamp = e25bd2025c, loca = 648656      6f876acb, 690af000 ,203f07, ddddcccc, e2
2446 :   channel = 6    timestamp = e25bd204cd, loca = 648887      4aad491e, f000f000 ,203f07, ddddcccc, e2
2447 :   channel = 6    timestamp = e25bd2073e, loca = 649218      f00f, 203f07 ,203f07, ddddcccc, e2
2448 :   channel = 6    timestamp = e25bd209af, loca = 649482      6f876acf, 690bf000 ,203f07, ddddcccc, e2
2449 :   channel = 6    timestamp = e25bd20c20, loca = 649713      6f886acc, 690af000 ,203f07, ddddcccc, e2
2450 :   channel = 6    timestamp = e25bd20e91, loca = 649944      4ab0491e, f000f000 ,203f07, ddddcccc, e2
2451 :   channel = 6    timestamp = e25bd21102, loca = 650275      6f886acd, 690df000 ,203f07, ddddcccc, e2
2452 :   channel = 6    timestamp = e25bd21373, loca = 650539      6f886acc, 690bf000 ,203f07, ddddcccc, e2
2453 :   channel = 6    timestamp = e25bd215e4, loca = 650770      6f876acb, 690bf000 ,203f07, ddddcccc, e2
2454 :   channel = 6    timestamp = e25bd21855, loca = 651001      4ab5491e, f000f000 ,203f07, ddddcccc, e2
2455 :   channel = 6    timestamp = e25bd21ac6, loca = 651332      6f896acd, 690bf000 ,203f07, ddddcccc, e2
2456 :   channel = 6    timestamp = e25bd21d37, loca = 651596      6f866ace, 690bf000 ,203f07, ddddcccc, e2
2457 :   channel = 6    timestamp = e25bd21fa8, loca = 651827      6f886ad0, 690af000 ,203f07, ddddcccc, e2
2458 :   channel = 6    timestamp = e25bd22219, loca = 652058      4ab6491e, f000f000 ,203f07, ddddcccc, e2
2459 :   channel = 6    timestamp = e25bd2248a, loca = 652389      6f876acf, 690cf000 ,203f07, ddddcccc, e2
2460 :   channel = 6    timestamp = e25bd226fb, loca = 652653      6f866ad0, 690af000 ,203f07, ddddcccc, e2
2461 :   channel = 6    timestamp = e25bd2296c, loca = 652884      6f896ad4, 690af000 ,203f07, ddddcccc, e2
2462 :   channel = 6    timestamp = e25bd22bdd, loca = 653115      4ab7491d, f000f000 ,203f07, ddddcccc, e2
2463 :   channel = 6    timestamp = e25bd22e4e, loca = 653446      6f876ad2, 690bf000 ,203f07, ddddcccc, e2
2464 :   channel = 6    timestamp = e25bd230bf, loca = 653710      6f8b6ad2, 690bf000 ,203f07, ddddcccc, e2
2465 :   channel = 6    timestamp = e25bd23330, loca = 653941      6f876ad4, 690cf000 ,203f07, ddddcccc, e2
2466 :   channel = 6    timestamp = e25bd235a1, loca = 654172      4ab2491d, f000f000 ,203f07, ddddcccc, e2
2467 :   channel = 6    timestamp = e25bd23812, loca = 654536      6f896ad7, 690bf000 ,203f07, ddddcccc, e2
2468 :   channel = 6    timestamp = e25bd23a83, loca = 654800      6f876ad5, 690cf000 ,203f07, ddddcccc, e2
2469 :   channel = 6    timestamp = e25bd23cf4, loca = 655031      6f866ad4, 690bf000 ,203f07, ddddcccc, e2
2470 :   channel = 6    timestamp = e25bd23f65, loca = 655262      4ab6491d, f000f000 ,203f07, ddddcccc, e2
2471 :   channel = 6    timestamp = e25bd241d6, loca = 655593      6f876ad5, 690df000 ,203f07, ddddcccc, e2
2472 :   channel = 6    timestamp = e25bd24447, loca = 655857      6f886ad3, 690cf000 ,203f07, ddddcccc, e2
2473 :   channel = 6    timestamp = e25bd246b8, loca = 656088      6f896ad4, 690cf000 ,203f07, ddddcccc, e2
2474 :   channel = 6    timestamp = e25bd24929, loca = 656319      4abc491e, f000f000 ,203f07, ddddcccc, e2
2475 :   channel = 6    timestamp = e25bd24b9a, loca = 656650      6f866ad4, 690cf000 ,203f07, ddddcccc, e2
2476 :   channel = 6    timestamp = e25bd24e0b, loca = 656914      6f896ad4, 690bf000 ,203f07, ddddcccc, e2
2477 :   channel = 6    timestamp = e25bd2507c, loca = 657145      6f876ad2, 690bf000 ,203f07, ddddcccc, e2
2478 :   channel = 6    timestamp = e25bd252ed, loca = 657376      4abc491e, f000f000 ,203f07, ddddcccc, e2
2479 :   channel = 6    timestamp = e25bd2555e, loca = 657707      6f896ad6, 690cf000 ,203f07, ddddcccc, e2
2480 :   channel = 6    timestamp = e25bd257cf, loca = 657971      6f886ad6, 690cf000 ,203f07, ddddcccc, e2
2481 :   channel = 6    timestamp = e25bd25a40, loca = 658202      6f866ad7, 690cf000 ,203f07, ddddcccc, e2
2482 :   channel = 6    timestamp = e25bd25cb1, loca = 658434      f00f, 203f07 ,203f07, ddddcccc, e2
2483 :   channel = 6    timestamp = e25bd25f22, loca = 658764      6f876ad6, 690bf000 ,203f07, ddddcccc, e2
2484 :   channel = 6    timestamp = e25bd26193, loca = 659028      6f876ad7, 690df000 ,203f07, ddddcccc, e2
2485 :   channel = 6    timestamp = e25bd26404, loca = 659259      6f896ad9, 690bf000 ,203f07, ddddcccc, e2
2486 :   channel = 6    timestamp = e25bd26675, loca = 659491      4abc491e, f000f000 ,203f07, ddddcccc, e2
2487 :   channel = 6    timestamp = e25bd268e6, loca = 659821      6f886ad9, 690bf000 ,203f07, ddddcccc, e2
2488 :   channel = 6    timestamp = e25bd26b57, loca = 660085      6f886ada, 690cf000 ,203f07, ddddcccc, e2
2489 :   channel = 6    timestamp = e25bd26dc8, loca = 660316      6f866ad8, 690cf000 ,203f07, ddddcccc, e2
2490 :   channel = 6    timestamp = e25bd27039, loca = 660548      4abf491f, f000f000 ,203f07, ddddcccc, e2
2491 :   channel = 6    timestamp = e25bd272aa, loca = 660878      6f886adb, 690df000 ,203f07, ddddcccc, e2
2492 :   channel = 6    timestamp = e25bd2751b, loca = 661142      6f876adc, 690cf000 ,203f07, ddddcccc, e2
2493 :   channel = 6    timestamp = e25bd2778c, loca = 661373      6f896add, 690df000 ,203f07, ddddcccc, e2
